date,circuit_id,uptime_pct,latency_ms,jitter_ms,packet_loss_pct
2025-09-19,1163,99.922,23.9,2.25,0.0
2025-09-19,944,99.971,20.7,1.96,0.062
2025-09-19,1110,99.882,10.1,1.85,0.139
2025-09-19,54,99.947,17.5,0.43,0.091
2025-09-19,1198,99.907,24.7,3.17,0.113
2025-09-19,594,100.015,7.4,1.6,0.122
2025-09-19,798,100.058,19.8,2.14,0.0
2025-09-19,872,99.919,13.0,1.75,0.163
2025-09-19,41,99.98,13.1,3.43,0.1
2025-09-19,340,100.004,23.0,2.36,0.0
2025-09-19,702,99.931,23.3,2.09,0.002
2025-09-19,870,99.837,28.6,3.4,0.02
2025-09-19,1328,99.89,22.0,0.83,0.0
2025-09-19,507,99.993,11.3,2.23,0.038
2025-09-19,84,99.952,18.4,1.73,0.141
2025-09-19,116,99.974,29.1,2.42,0.118
2025-09-19,1401,99.881,7.3,1.23,0.056
2025-09-19,986,99.883,13.9,0.73,0.066
2025-09-19,732,100.023,16.9,2.27,0.0
2025-09-19,1034,100.006,6.8,0.87,0.101
2025-09-19,665,99.956,7.7,1.42,0.004
2025-09-19,271,99.937,7.8,1.76,0.1
2025-09-19,1495,99.937,19.1,1.74,0.024
2025-09-19,1250,99.972,18.6,3.05,0.143
2025-09-19,572,99.957,20.9,1.81,0.087
2025-09-19,871,100.01,6.7,3.43,0.039
2025-09-19,378,99.926,29.1,4.57,0.0
2025-09-19,1107,99.959,26.8,1.02,0.056
2025-09-19,97,100.047,14.7,1.85,0.074
2025-09-19,1225,99.961,15.7,3.3,0.0
2025-09-19,453,100.007,12.4,4.1,0.239
2025-09-19,1366,99.979,13.0,0.85,0.019
2025-09-19,557,99.931,23.0,2.36,0.086
2025-09-19,49,99.938,33.7,2.47,0.117
2025-09-19,772,99.945,15.3,2.77,0.088
2025-09-19,1116,100.034,22.1,2.3,0.0
2025-09-19,1054,99.06,14.6,3.26,0.0
2025-09-19,154,99.81,12.2,3.47,0.0
2025-09-19,238,99.94,21.9,1.56,0.043
2025-09-19,55,99.972,23.1,1.63,0.0
2025-09-19,395,99.99,19.4,2.51,0.208
2025-09-19,124,99.966,21.2,2.15,0.0
2025-09-19,356,99.961,18.8,2.14,0.0
2025-09-19,135,100.034,14.1,1.93,0.0
2025-09-19,269,99.967,21.7,0.1,0.047
2025-09-19,386,99.882,16.6,2.27,0.134
2025-09-19,98,99.907,15.6,2.21,0.0
2025-09-19,221,100.013,18.8,4.05,0.0
2025-09-19,42,100.128,16.5,2.0,0.093
2025-09-19,1299,100.025,7.7,0.1,0.058
2025-09-19,518,99.938,16.8,2.22,0.0
2025-09-19,861,99.865,23.5,1.11,0.015
2025-09-19,502,100.018,20.0,2.13,0.018
2025-09-19,1059,99.928,19.4,1.65,0.0
2025-09-19,1498,99.858,18.6,1.54,0.087
2025-09-19,1493,99.876,26.1,1.97,0.043
2025-09-19,13,99.903,18.1,2.84,0.077
2025-09-19,455,99.981,28.4,1.74,0.013
2025-09-19,569,99.998,13.9,2.5,0.114
2025-09-19,977,99.92,15.6,0.81,0.0
2025-09-19,756,100.056,9.0,1.29,0.02
2025-09-19,882,99.836,8.5,2.71,0.083
2025-09-19,965,99.968,11.1,3.01,0.011
2025-09-19,638,100.042,23.1,3.93,0.097
2025-09-19,913,99.899,27.2,0.71,0.018
2025-09-19,1323,99.958,13.1,2.71,0.0
2025-09-19,652,99.997,12.9,1.54,0.069
2025-09-19,1453,99.951,22.8,1.21,0.051
2025-09-19,611,99.92,5.0,4.02,0.067
2025-09-19,1327,99.948,14.5,2.71,0.039
2025-09-19,834,99.928,22.1,0.6,0.0
2025-09-19,547,99.966,21.5,1.63,0.111
2025-09-19,485,100.0,23.6,3.33,0.0
2025-09-19,1237,99.919,24.7,2.32,0.16
2025-09-19,337,99.949,5.0,1.87,0.065
2025-09-19,233,99.974,17.8,1.98,0.06
2025-09-19,1267,100.085,26.9,1.97,0.018
2025-09-19,1499,99.985,23.5,1.07,0.0
2025-09-19,685,99.984,18.0,1.69,0.116
2025-09-19,738,99.949,17.4,3.36,0.0
2025-09-19,631,99.86,17.0,0.95,0.0
2025-09-19,298,99.956,28.8,0.1,0.105
2025-09-19,1174,99.94,14.5,2.08,0.0
2025-09-19,1331,100.039,16.3,1.54,0.0
2025-09-19,684,99.958,31.7,1.4,0.0
2025-09-19,206,99.965,23.2,1.28,0.013
2025-09-19,4,99.929,13.7,2.11,0.062
2025-09-19,1180,99.905,13.2,1.75,0.0
2025-09-19,703,99.936,20.6,2.04,0.111
2025-09-19,1231,99.974,22.3,1.52,0.0
2025-09-19,1339,99.872,11.2,0.44,0.021
2025-09-19,1201,99.946,21.2,0.77,0.011
2025-09-19,1300,99.936,25.7,2.01,0.107
2025-09-19,1095,99.929,5.0,1.5,0.0
2025-09-19,1295,99.836,15.6,0.92,0.077
2025-09-19,740,99.945,13.0,1.87,0.084
2025-09-19,888,99.962,17.5,3.48,0.073
2025-09-19,1157,99.947,5.0,1.72,0.147
2025-09-19,1490,99.922,13.6,1.76,0.01
2025-09-19,961,99.922,15.4,3.55,0.063
2025-09-19,566,99.949,16.2,2.09,0.08
2025-09-19,883,99.98,17.5,3.11,0.0
2025-09-19,758,99.865,12.6,1.63,0.14
2025-09-19,1404,99.952,14.4,0.98,0.0
2025-09-19,661,99.954,25.5,1.59,0.174
2025-09-19,158,99.954,22.2,0.23,0.049
2025-09-19,1048,100.064,16.8,1.85,0.007
2025-09-19,1290,99.913,24.1,0.79,0.017
2025-09-19,463,99.935,11.9,1.23,0.067
2025-09-19,141,99.968,17.4,2.99,0.0
2025-09-19,161,99.87,14.6,3.03,0.067
2025-09-19,306,99.996,9.7,1.11,0.0
2025-09-19,1125,99.897,30.8,3.18,0.122
2025-09-19,674,99.932,27.5,1.33,0.096
2025-09-20,548,99.946,14.6,3.17,0.171
2025-09-20,985,99.861,23.6,0.94,0.039
2025-09-20,713,99.964,10.1,3.06,0.129
2025-09-20,639,99.924,15.5,1.5,0.046
2025-09-20,472,99.996,16.2,2.34,0.0
2025-09-20,1150,99.957,10.9,4.54,0.033
2025-09-20,393,99.94,10.5,3.32,0.107
2025-09-20,1159,99.973,10.0,3.01,0.117
2025-09-20,1022,99.862,27.8,2.42,0.032
2025-09-20,427,99.896,16.1,2.3,0.172
2025-09-20,1133,99.912,12.9,0.91,0.111
2025-09-20,417,99.986,14.4,2.18,0.134
2025-09-20,718,99.896,15.9,1.1,0.154
2025-09-20,979,99.944,14.5,1.8,0.076
2025-09-20,836,99.884,17.2,2.12,0.004
2025-09-20,829,99.979,17.4,3.0,0.19
2025-09-20,805,99.989,18.4,2.65,0.079
2025-09-20,748,99.887,18.5,0.89,0.071
2025-09-20,72,99.903,22.4,2.48,0.128
2025-09-20,699,100.003,21.0,3.12,0.076
2025-09-20,44,99.961,24.7,2.19,0.173
2025-09-20,1124,99.863,15.4,3.02,0.036
2025-09-20,926,99.979,23.8,0.64,0.0
2025-09-20,1072,99.975,14.3,1.09,0.0
2025-09-20,1406,100.004,15.8,1.69,0.179
2025-09-20,644,99.869,24.5,1.9,0.0
2025-09-20,279,99.982,19.5,1.06,0.141
2025-09-20,309,99.969,20.1,3.27,0.0
2025-09-20,1264,99.933,7.3,1.58,0.012
2025-09-20,64,99.997,6.3,2.14,0.046
2025-09-20,607,99.981,19.5,2.06,0.0
2025-09-20,596,99.962,9.3,0.43,0.175
2025-09-20,96,99.989,32.5,0.61,0.041
2025-09-20,112,99.149,12.9,1.8,0.055
2025-09-20,709,99.987,14.8,0.49,0.078
2025-09-20,1051,99.984,14.0,2.07,0.0
2025-09-20,1316,99.897,18.9,3.85,0.0
2025-09-20,242,99.916,7.5,0.88,0.0
2025-09-20,331,99.989,5.0,0.88,0.051
2025-09-20,705,99.899,21.4,2.26,0.112
2025-09-20,694,99.911,21.8,2.22,0.077
2025-09-20,147,100.0,15.1,1.9,0.107
2025-09-20,826,99.932,23.3,4.29,0.009
2025-09-20,873,99.882,27.9,2.42,0.189
2025-09-20,1207,100.001,16.2,1.84,0.029
2025-09-20,1052,99.977,20.3,0.72,0.109
2025-09-20,201,99.961,13.7,3.46,0.0
2025-09-20,61,99.975,29.3,3.53,0.112
2025-09-20,587,100.055,23.6,1.63,0.165
2025-09-20,598,99.97,22.2,1.72,0.065
2025-09-20,716,99.911,5.0,2.95,0.069
2025-09-20,1390,99.982,10.7,1.3,0.097
2025-09-20,1183,99.941,18.3,3.37,0.191
2025-09-20,102,99.946,20.8,1.38,0.03
2025-09-20,879,99.92,12.9,3.17,0.021
2025-09-20,784,99.961,10.1,3.43,0.06
2025-09-20,1356,99.991,22.7,1.18,0.119
2025-09-20,416,99.909,7.1,2.73,0.167
2025-09-20,326,99.898,9.6,3.54,0.0
2025-09-20,119,100.042,20.4,0.15,0.065
2025-09-20,1064,99.887,8.3,0.1,0.068
2025-09-20,1242,99.951,16.5,2.06,0.0
2025-09-20,852,99.91,14.7,4.01,0.0
2025-09-20,1432,99.925,14.3,1.64,0.045
2025-09-20,59,99.93,14.4,2.72,0.023
2025-09-20,1077,99.965,16.4,1.68,0.009
2025-09-20,128,99.936,16.8,2.06,0.136
2025-09-20,352,99.973,9.1,1.54,0.119
2025-09-20,649,99.906,16.4,1.01,0.028
2025-09-20,118,99.908,21.4,2.46,0.0
2025-09-20,588,100.033,21.7,4.13,0.089
2025-09-20,190,99.881,31.0,0.42,0.107
2025-09-20,1082,99.994,17.2,1.2,0.012
2025-09-20,1415,99.96,7.4,2.59,0.0
2025-09-20,586,99.976,16.3,2.24,0.014
2025-09-20,253,99.977,19.1,2.32,0.025
2025-09-20,1243,99.958,18.0,0.6,0.067
2025-09-20,863,99.912,20.4,1.26,0.11
2025-09-20,1450,99.939,29.4,2.72,0.0
2025-09-20,10,99.915,24.9,2.09,0.157
2025-09-20,1297,99.951,12.9,2.37,0.0
2025-09-20,398,99.963,17.2,0.76,0.094
2025-09-20,563,100.027,25.9,0.95,0.006
2025-09-20,886,99.922,21.6,1.66,0.053
2025-09-20,1080,100.0,12.5,1.18,0.072
2025-09-20,180,99.962,9.3,0.1,0.147
2025-09-20,229,99.989,16.9,2.66,0.0
2025-09-20,1152,99.99,29.6,1.32,0.0
2025-09-20,355,100.037,6.1,1.09,0.034
2025-09-20,1128,100.064,13.7,2.45,0.006
2025-09-20,186,100.004,16.7,0.59,0.178
2025-09-20,452,100.001,15.1,3.53,0.013
2025-09-20,207,99.926,12.4,1.93,0.0
2025-09-20,841,99.986,23.0,3.26,0.094
2025-09-20,1076,100.013,18.4,0.17,0.059
2025-09-20,375,99.863,12.1,1.59,0.068
2025-09-20,1375,99.946,15.7,2.34,0.0
2025-09-20,1187,99.935,24.6,4.08,0.117
2025-09-20,667,99.946,16.2,2.88,0.136
2025-09-20,276,99.661,14.0,0.8,0.0
2025-09-20,505,100.041,17.6,0.58,0.088
2025-09-20,18,100.011,6.7,1.74,0.01
2025-09-20,1146,99.984,19.2,1.21,0.0
2025-09-20,889,99.967,12.6,2.64,0.001
2025-09-20,1334,99.894,21.0,3.02,0.0
2025-09-20,1009,100.007,22.2,1.46,0.0
2025-09-20,603,100.013,25.4,2.82,0.0
2025-09-20,542,99.923,24.7,0.53,0.057
2025-09-20,559,99.965,19.6,2.34,0.053
2025-09-20,1485,99.98,18.5,0.13,0.029
2025-09-20,325,99.955,20.3,2.44,0.254
2025-09-20,464,100.028,12.1,0.1,0.031
2025-09-20,390,99.908,12.6,3.27,0.055
2025-09-20,314,99.973,17.2,1.5,0.106
2025-09-20,1341,99.938,9.7,1.83,0.13
2025-09-20,490,100.071,26.1,1.33,0.139
2025-09-20,466,99.993,18.9,1.65,0.07
2025-09-20,531,99.948,29.6,1.5,0.0
2025-09-20,286,99.951,13.1,3.47,0.042
2025-09-20,984,99.952,14.3,3.24,0.087
2025-09-20,741,99.967,19.0,2.16,0.022
2025-09-20,359,99.94,15.7,0.21,0.167
2025-09-20,669,100.043,20.7,1.57,0.0
2025-09-20,1245,99.924,15.9,1.36,0.026
2025-09-20,28,99.906,19.5,4.86,0.0
2025-09-20,1184,99.993,16.5,3.82,0.0
2025-09-20,1040,99.884,19.5,0.1,0.019
2025-09-20,807,99.971,12.2,2.71,0.127
2025-09-20,264,99.86,10.0,4.1,0.14
2025-09-20,1428,99.954,15.8,0.1,0.075
2025-09-20,24,99.936,9.4,2.76,0.033
2025-09-20,411,99.951,13.1,2.53,0.0
2025-09-20,618,99.966,18.4,1.56,0.079
2025-09-20,766,99.926,13.2,2.74,0.085
2025-09-20,937,100.007,18.1,0.55,0.028
2025-09-20,948,99.964,18.9,0.25,0.045
2025-09-20,869,99.962,15.9,1.27,0.0
2025-09-20,168,99.991,12.4,3.09,0.076
2025-09-20,1045,100.109,10.8,1.28,0.107
2025-09-20,142,99.956,18.9,3.01,0.03
2025-09-20,349,99.912,16.0,0.7,0.0
2025-09-20,1289,99.944,20.7,0.84,0.129
2025-09-20,250,99.96,19.7,2.1,0.0
2025-09-20,345,100.101,17.7,1.19,0.0
2025-09-20,1106,99.937,19.1,1.68,0.081
2025-09-20,14,99.96,17.5,2.76,0.0
2025-09-20,109,99.945,22.0,2.26,0.126
2025-09-20,432,99.956,19.2,1.12,0.152
2025-09-20,906,99.935,17.1,2.12,0.014
2025-09-20,1114,99.85,19.0,0.1,0.092
2025-09-20,379,99.977,19.9,2.03,0.031
2025-09-20,35,100.004,11.9,0.16,0.0
2025-09-20,205,100.052,19.5,3.46,0.046
2025-09-20,99,99.949,22.5,1.34,0.077
2025-09-20,211,99.952,22.3,3.68,0.001
2025-09-20,362,99.961,16.3,1.35,0.0
2025-09-20,431,99.964,17.7,1.76,0.023
2025-09-20,1068,99.995,15.6,1.48,0.045
2025-09-20,415,99.958,17.8,2.77,0.0
2025-09-20,1330,99.976,21.6,1.49,0.139
2025-09-20,657,99.864,18.0,2.46,0.138
2025-09-20,1276,99.998,22.4,1.7,0.0
2025-09-20,975,99.937,20.1,1.97,0.049
2025-09-20,173,99.907,20.9,1.45,0.057
2025-09-20,25,99.985,19.0,3.13,0.016
2025-09-20,111,99.98,24.7,2.02,0.0
2025-09-20,16,99.968,24.5,1.32,0.0
2025-09-20,1296,99.929,16.5,2.82,0.161
2025-09-20,904,100.005,18.3,2.96,0.0
2025-09-20,1282,99.928,9.2,2.73,0.0
2025-09-20,148,99.966,12.6,0.94,0.09
2025-09-20,504,99.924,14.5,1.79,0.146
2025-09-20,1395,99.978,18.3,3.48,0.129
2025-09-20,187,99.9,24.1,0.28,0.087
2025-09-20,682,99.989,13.3,3.09,0.048
2025-09-20,1103,99.895,24.9,1.66,0.091
2025-09-20,474,99.939,17.5,3.24,0.0
2025-09-20,1012,99.969,15.6,2.37,0.0
2025-09-20,100,99.877,20.3,3.14,0.0
2025-09-20,5,99.882,18.7,2.88,0.05
2025-09-20,465,99.937,9.5,2.97,0.0
2025-09-20,47,99.94,23.1,1.45,0.028
2025-09-20,880,99.014,14.2,1.88,0.096
2025-09-20,263,99.945,17.9,1.68,0.022
2025-09-20,295,99.903,23.3,2.8,0.031
2025-09-20,451,99.895,11.3,1.13,0.024
2025-09-20,368,99.898,12.4,3.53,0.142
2025-09-20,830,100.023,14.5,1.6,0.186
2025-09-20,957,99.964,15.4,2.26,0.0
2025-09-20,489,99.911,20.4,2.68,0.071
2025-09-20,285,99.924,21.2,1.58,0.0
2025-09-20,749,99.983,17.5,0.1,0.019
2025-09-20,1083,100.012,11.3,1.61,0.078
2025-09-20,1202,99.894,13.4,2.28,0.037
2025-09-20,968,99.896,17.3,2.98,0.047
2025-09-20,114,99.882,23.9,3.71,0.063
2025-09-20,387,99.963,12.3,1.4,0.26
2025-09-20,52,99.918,25.8,0.3,0.0
2025-09-20,1145,99.954,16.5,0.43,0.062
2025-09-20,1329,99.971,13.1,2.64,0.066
2025-09-20,778,99.949,24.9,1.0,0.066
2025-09-20,1071,99.991,18.9,1.43,0.084
2025-09-20,743,99.884,10.4,2.89,0.077
2025-09-20,1213,99.88,11.6,0.54,0.077
2025-09-20,763,99.902,21.4,2.09,0.077
2025-09-20,976,100.012,8.1,1.18,0.006
2025-09-20,351,99.989,18.1,3.79,0.063
2025-09-20,341,99.913,13.3,3.71,0.0
2025-09-20,893,99.989,18.3,2.51,0.178
2025-09-20,373,99.974,20.7,0.84,0.067
2025-09-20,165,99.907,8.3,2.17,0.0
2025-09-20,260,99.871,20.6,2.16,0.106
2025-09-20,894,100.02,7.3,1.64,0.0
2025-09-20,208,100.027,21.7,0.38,0.019
2025-09-20,532,99.985,20.5,3.21,0.0
2025-09-20,1419,99.883,21.6,1.31,0.12
2025-09-20,1396,100.014,27.8,4.37,0.0
2025-09-20,1398,99.969,15.8,2.81,0.0
2025-09-20,410,99.932,22.7,1.83,0.046
2025-09-20,329,99.873,9.8,2.5,0.0
2025-09-20,21,99.982,19.4,2.84,0.0
2025-09-20,745,99.882,29.7,2.14,0.0
2025-09-20,433,100.011,21.1,1.59,0.085
2025-09-20,384,99.965,22.2,1.64,0.0
2025-09-20,413,99.93,17.5,2.68,0.0
2025-09-20,408,99.919,12.2,2.75,0.0
2025-09-20,1178,99.83,15.5,3.05,0.02
2025-09-20,641,99.944,8.8,1.77,0.032
2025-09-20,1360,99.947,20.5,2.19,0.13
2025-09-20,27,99.97,23.1,2.96,0.041
2025-09-20,737,100.082,13.5,1.37,0.0
2025-09-20,881,99.999,15.2,1.11,0.0
2025-09-20,666,99.892,18.3,1.82,0.1
2025-09-20,1122,99.922,21.9,1.62,0.035
2025-09-20,998,99.924,18.0,2.98,0.053
2025-09-20,526,99.928,20.2,1.36,0.054
2025-09-20,468,100.029,18.0,3.29,0.0
2025-09-20,1026,99.97,11.0,3.38,0.172
2025-09-20,446,99.982,34.6,2.45,0.0
2025-09-20,929,99.95,22.7,3.37,0.109
2025-09-20,1219,99.992,12.8,3.17,0.0
2025-09-20,129,99.763,21.7,1.75,0.122
2025-09-20,842,99.872,28.6,3.55,0.111
2025-09-20,512,99.952,22.5,0.38,0.029
2025-09-20,1131,99.977,12.6,2.4,0.0
2025-09-20,801,99.987,17.4,1.36,0.0
2025-09-20,903,99.946,19.2,2.25,0.0
2025-09-20,1345,99.903,20.0,1.54,0.075
2025-09-20,675,99.89,16.8,2.19,0.233
2025-09-20,1261,99.944,9.5,1.9,0.017
2025-09-20,877,99.901,18.2,2.91,0.012
2025-09-20,1228,99.882,18.9,1.88,0.073
2025-09-20,818,99.927,10.0,2.4,0.0
2025-09-20,1483,99.95,19.5,2.3,0.018
2025-09-20,1452,100.017,12.4,2.05,0.134
2025-09-20,1448,100.028,25.7,3.21,0.104
2025-09-20,152,99.943,19.9,2.1,0.082
2025-09-20,947,100.006,17.1,2.55,0.0
2025-09-20,799,99.936,15.7,2.19,0.0
2025-09-20,1227,99.972,23.7,1.48,0.024
2025-09-20,1338,99.974,25.7,0.1,0.043
2025-09-20,907,100.014,12.1,0.82,0.006
2025-09-20,1382,100.018,21.2,3.01,0.073
2025-09-20,493,99.931,23.9,2.15,0.111
2025-09-20,397,99.912,15.0,1.58,0.275
2025-09-20,370,99.928,16.1,2.05,0.027
2025-09-20,1047,99.955,24.0,1.43,0.0
2025-09-20,1298,99.974,22.4,1.7,0.188
2025-09-20,1229,99.923,8.4,2.65,0.081
2025-09-20,1263,99.905,7.4,4.15,0.173
2025-09-20,964,99.944,17.5,2.81,0.087
2025-09-20,681,99.958,20.7,1.01,0.044
2025-09-20,1466,99.992,31.6,1.41,0.0
2025-09-20,1024,100.055,16.8,3.49,0.085
2025-09-20,1000,99.98,6.1,2.74,0.106
2025-09-20,700,99.899,16.7,2.18,0.0
2025-09-20,371,99.985,22.1,4.31,0.0
2025-09-20,1179,99.947,26.1,2.81,0.057
2025-09-20,327,99.952,18.6,0.87,0.0
2025-09-20,936,99.962,20.1,0.67,0.0
2025-09-20,864,99.934,22.1,1.01,0.221
2025-09-20,171,100.077,20.4,2.21,0.112
2025-09-20,1246,99.999,7.4,2.28,0.007
2025-09-20,1038,99.981,26.1,2.49,0.034
2025-09-20,511,100.078,17.1,1.35,0.002
2025-09-20,265,99.965,10.7,1.77,0.0
2025-09-20,1029,99.952,16.0,3.36,0.0
2025-09-20,1413,99.961,20.5,3.35,0.058
2025-09-20,810,100.024,16.4,0.71,0.0
2025-09-20,956,99.948,30.3,2.89,0.037
2025-09-20,1411,99.93,10.4,2.46,0.0
2025-09-20,875,99.93,28.4,1.18,0.0
2025-09-20,721,99.896,17.5,2.22,0.034
2025-09-20,736,100.013,8.6,3.07,0.072
2025-09-20,1262,99.932,24.4,0.99,0.183
2025-09-20,1500,99.986,16.6,0.66,0.268
2025-09-20,519,99.878,23.0,2.12,0.0
2025-09-20,214,99.989,16.8,2.49,0.153
2025-09-20,1431,99.912,15.4,1.58,0.112
2025-09-20,501,99.939,15.8,1.29,0.153
2025-09-20,692,99.978,8.5,2.44,0.067
2025-09-20,653,99.935,14.3,2.79,0.089
2025-09-20,673,99.923,30.8,1.32,0.0
2025-09-20,200,99.88,22.6,2.49,0.135
2025-09-20,1436,99.977,20.9,0.68,0.0
2025-09-20,1344,99.94,20.6,2.53,0.164
2025-09-20,916,99.96,11.1,2.04,0.0
2025-09-20,347,99.909,12.9,2.49,0.051
2025-09-20,1417,99.961,13.2,1.45,0.004
2025-09-20,217,99.902,15.7,3.01,0.082
2025-09-20,1315,99.909,20.4,0.1,0.0
2025-09-20,254,100.042,11.9,3.33,0.102
2025-09-20,153,100.009,13.6,0.88,0.025
2025-09-20,195,99.951,20.4,2.54,0.0
2025-09-20,508,99.982,23.4,3.06,0.042
2025-09-20,859,99.924,16.9,0.53,0.07
2025-09-20,69,100.025,25.9,2.28,0.189
2025-09-20,131,99.918,25.6,0.68,0.061
2025-09-20,1434,99.972,8.6,2.4,0.0
2025-09-20,1204,99.937,9.7,1.17,0.008
2025-09-20,301,99.95,9.7,1.63,0.07
2025-09-20,1084,100.021,11.3,0.1,0.0
2025-09-20,1247,99.985,11.3,0.97,0.048
2025-09-20,1433,99.997,11.6,2.44,0.038
2025-09-20,469,99.904,17.3,1.41,0.0
2025-09-20,241,99.896,14.9,3.09,0.082
2025-09-20,1271,99.999,15.7,2.13,0.0
2025-09-20,188,99.868,16.5,3.53,0.0
2025-09-20,706,99.998,20.9,3.0,0.0
2025-09-20,499,99.994,25.7,2.17,0.026
2025-09-20,1042,99.933,15.9,2.77,0.004
2025-09-20,1447,99.917,25.8,1.55,0.075
2025-09-20,962,100.006,8.2,1.52,0.082
2025-09-20,1368,100.001,17.9,2.93,0.0
2025-09-20,284,100.076,18.6,2.72,0.101
2025-09-20,803,100.05,8.5,1.18,0.152
2025-09-20,604,100.03,14.4,0.2,0.129
2025-09-20,1273,99.972,10.9,3.04,0.066
2025-09-20,994,99.995,12.0,3.62,0.107
2025-09-20,448,99.964,21.0,2.61,0.027
2025-09-20,110,99.849,21.4,1.02,0.024
2025-09-20,1302,99.94,18.8,2.34,0.014
2025-09-20,123,99.995,26.0,2.26,0.084
2025-09-20,867,99.976,18.3,2.1,0.014
2025-09-20,281,99.998,24.3,0.1,0.06
2025-09-20,1468,99.861,27.2,0.88,0.173
2025-09-20,831,99.909,26.6,0.67,0.118
2025-09-20,1142,99.962,20.1,3.06,0.0
2025-09-20,475,99.58,22.5,3.59,0.057
2025-09-20,364,99.955,17.4,1.31,0.078
2025-09-20,1172,99.944,13.5,1.98,0.0
2025-09-20,1193,99.974,14.0,2.82,0.065
2025-09-20,1078,100.03,16.0,0.2,0.093
2025-09-20,1117,99.954,8.0,2.19,0.069
2025-09-20,1039,100.012,27.3,1.62,0.0
2025-09-20,1126,99.914,12.4,2.12,0.123
2025-09-20,68,100.01,19.3,2.31,0.069
2025-09-20,833,100.008,13.6,2.12,0.0
2025-09-20,621,99.57,12.0,2.0,0.041
2025-09-20,1158,99.864,8.8,2.06,0.048
2025-09-20,858,100.011,17.8,3.86,0.062
2025-09-20,800,98.963,16.9,0.55,0.136
2025-09-20,1438,99.871,21.4,1.07,0.028
2025-09-20,789,100.044,5.0,3.7,0.0
2025-09-20,620,99.868,17.8,1.58,0.059
2025-09-20,733,99.934,23.9,2.49,0.148
2025-09-20,319,99.907,17.8,1.61,0.07
2025-09-20,921,99.159,10.9,2.49,0.0
2025-09-20,971,99.966,21.8,2.18,0.0
2025-09-20,565,99.924,21.4,3.56,0.0
2025-09-20,1062,100.066,26.8,0.96,0.0
2025-09-20,133,100.004,21.8,2.2,0.059
2025-09-20,759,99.92,23.6,1.27,0.0
2025-09-20,1074,100.064,27.6,2.0,0.054
2025-09-20,714,100.006,15.8,3.47,0.0
2025-09-20,514,100.012,19.7,2.64,0.054
2025-09-20,1281,99.07,16.6,0.49,0.066
2025-09-20,688,99.918,19.9,3.58,0.014
2025-09-20,735,99.868,29.2,1.92,0.173
2025-09-20,126,99.983,11.8,3.14,0.06
2025-09-20,1132,99.989,15.8,0.44,0.181
2025-09-20,1090,100.065,18.2,1.01,0.104
2025-09-20,719,100.063,22.0,2.16,0.112
2025-09-20,783,99.952,21.5,0.51,0.005
2025-09-20,698,99.979,21.1,0.18,0.049
2025-09-20,290,99.916,18.8,0.1,0.043
2025-09-20,1163,99.963,20.4,1.66,0.189
2025-09-20,944,99.891,16.3,0.68,0.103
2025-09-20,1110,99.857,19.0,3.92,0.152
2025-09-20,54,99.932,16.4,0.26,0.026
2025-09-20,1198,99.94,21.4,2.8,0.26
2025-09-20,594,99.999,25.3,2.6,0.053
2025-09-20,798,99.999,22.1,1.95,0.008
2025-09-20,872,99.966,16.1,2.64,0.0
2025-09-20,41,99.942,13.4,2.62,0.031
2025-09-20,340,99.964,15.7,0.77,0.026
2025-09-20,702,99.868,12.9,1.94,0.068
2025-09-20,870,99.907,13.6,2.72,0.0
2025-09-20,1328,99.984,16.3,1.75,0.0
2025-09-20,507,99.996,21.1,2.35,0.193
2025-09-20,84,100.027,16.8,1.87,0.172
2025-09-20,116,99.979,24.2,1.27,0.148
2025-09-20,1401,99.998,25.7,0.1,0.146
2025-09-20,986,99.86,26.9,3.04,0.179
2025-09-20,732,100.008,26.1,2.59,0.049
2025-09-20,1034,99.984,19.9,4.28,0.023
2025-09-20,665,99.982,28.3,2.01,0.087
2025-09-20,271,100.078,23.8,1.87,0.0
2025-09-20,1495,99.932,23.0,2.72,0.056
2025-09-20,1250,99.995,21.0,1.96,0.103
2025-09-20,572,99.942,16.2,0.1,0.173
2025-09-20,871,99.993,14.7,3.64,0.008
2025-09-20,378,99.981,19.1,2.18,0.036
2025-09-20,1107,99.943,19.7,1.96,0.02
2025-09-20,97,99.884,21.0,2.03,0.131
2025-09-20,1225,99.937,21.7,0.86,0.046
2025-09-20,453,99.941,14.0,0.1,0.0
2025-09-20,1366,99.97,17.5,1.87,0.097
2025-09-20,557,99.916,10.6,1.73,0.225
2025-09-20,49,99.942,10.5,1.7,0.0
2025-09-20,772,99.928,29.1,0.64,0.0
2025-09-20,1116,99.932,19.1,2.49,0.079
2025-09-20,1054,99.89,21.1,2.54,0.0
2025-09-20,154,99.91,18.5,1.52,0.141
2025-09-20,238,100.006,18.2,3.57,0.0
2025-09-20,55,99.92,25.4,1.59,0.016
2025-09-20,395,99.946,11.1,2.8,0.0
2025-09-20,124,99.879,19.9,2.48,0.051
2025-09-20,356,99.924,24.0,0.1,0.088
2025-09-20,135,99.973,18.9,0.78,0.045
2025-09-20,269,99.905,19.3,2.88,0.0
2025-09-20,386,99.96,16.9,0.1,0.024
2025-09-20,98,99.911,16.7,3.12,0.089
2025-09-20,221,99.95,27.1,1.25,0.101
2025-09-20,42,99.062,16.0,2.21,0.064
2025-09-20,1299,99.941,8.7,1.05,0.041
2025-09-20,518,99.901,9.9,0.6,0.137
